Run Number,Date,Start Time,End Time,Target,Kin,Beam Polarization,Moeller Good quality (0/1 = bad/good),Beam Helicity quality (0/1 = bad/good),Field Measurement Horizontal angle,Field Measurement Vertical Angle,Q2,E Beam
4343,2/25/2023,11:28,12:30,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4344,2/25/2023,12:34,13:38,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4345,2/25/2023,13:40,14:42,He3,GEN4a,86.185,1,0,74.07,0.55,9.82,8.448
4346,2/25/2023,14:45,15:15,He3,GEN4a,86.185,1,0,74.07,0.55,9.82,8.448
4347,2/25/2023,15:25,16:21,He3,GEN4a,86.185,1,0,74.07,0.55,9.82,8.448
4354,2/25/2023,17:31,18:34,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4355,2/25/2023,18:39,19:51,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4356,2/25/2023,19:55,21:23,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4357,2/25/2023,21:25,22:51,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4359,2/25/2023,23:02,23:59,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4360,2/26/2023,0:06,1:11,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4361,2/26/2023,1:13,2:21,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4362,2/26/2023,2:23,3:54,He3,GEN4a,86.185,1,0,74.07,0.55,9.82,8.448
4363,2/26/2023,3:58,5:02,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4364,2/26/2023,5:04,6:07,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4365,2/26/2023,6:09,7:15,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4367,2/26/2023,7:22,7:48,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4368,2/26/2023,7:52,8:51,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4370,2/26/2023,9:18,10:22,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4371,2/26/2023,10:28,11:38,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4372,2/26/2023,11:44,12:44,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4374,2/26/2023,15:26,16:23,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4375,2/26/2023,16:41,17:19,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4376,2/26/2023,17:25,18:27,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4377,2/26/2023,18:31,19:28,He3,GEN4a,86.185,1,0,74.07,0.55,9.82,8.448
4378,2/26/2023,19:38,20:43,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4379,2/26/2023,20:47,21:46,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4470,3/8/2023,20:37,21:03,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4471,3/8/2023,21:04,21:28,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4474,3/9/2023,2:06,3:09,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4475,3/9/2023,3:10,3:45,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4476,3/9/2023,3:55,4:23,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4478,3/9/2023,4:31,5:01,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4479,3/9/2023,5:04,6:00,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4482,3/9/2023,6:27,7:02,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4483,3/9/2023,7:09,7:30,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4485,3/9/2023,8:18,9:11,He3,GEN4a,86.185,1,0,74.07,0.55,9.82,8.448
4486,3/9/2023,9:14,9:44,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4487,3/9/2023,9:51,10:14,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4488,3/9/2023,10:19,10:42,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4490,3/9/2023,11:04,12:05,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4491,3/9/2023,12:13,13:14,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4492,3/9/2023,13:18,14:15,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4493,3/9/2023,14:19,15:20,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4494,3/9/2023,15:28,16:28,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4495,3/9/2023,16:34,17:34,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4497,3/9/2023,17:50,18:50,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4498,3/9/2023,18:52,19:48,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4503,3/9/2023,20:29,21:30,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4507,3/9/2023,21:49,23:02,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4510,3/9/2023,23:13,23:41,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4512,3/9/2023,23:53,1:01,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4514,3/10/2023,1:55,2:58,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4522,3/10/2023,4:13,5:20,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4523,3/10/2023,5:21,6:33,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4524,3/10/2023,6:35,7:40,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4526,3/10/2023,8:17,10:04,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4540,3/10/2023,13:28,14:09,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4543,3/10/2023,14:41,15:13,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4547,3/10/2023,23:13,1:58,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4549,3/10/2023,2:32,4:03,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4552,3/10/2023,4:25,6:10,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4554,3/10/2023,6:51,7:30,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4555,3/10/2023,7:34,8:00,He3,GEN4a,86.185,1,0,74.07,0.55,9.82,8.448
4556,3/11/2023,8:17,10:17,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4557,3/11/2023,10:23,11:40,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4559,3/11/2023,13:24,14:25,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4560,3/11/2023,14:29,15:42,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4562,3/11/2023,16:42,17:56,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4569,3/11/2023,18:44,20:44,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4570,3/11/2023,20:45,22:28,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4571,3/11/2023,22:42,0:27,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4572,3/12/2023,0:30,3:37,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4573,3/12/2023,3:39,4:52,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4574,3/12/2023,4:54,6:40,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4575,3/12/2023,6:42,7:34,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4576,3/12/2023,7:40,9:39,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4577,3/12/2023,9:41,11:39,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4578,3/12/2023,11:52,12:03,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4579,3/12/2023,12:06,13:49,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4580,3/12/2023,14:02,15:57,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4581,3/12/2023,16:03,18:06,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4582,3/12/2023,18:10,20:15,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4583,3/12/2023,20:24,22:17,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4584,3/12/2023,22:25,22:43,He3,GEN4a,86.185,1,0,74.07,0.55,9.82,8.448
4585,3/13/2023,0:27,1:29,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4586,3/13/2023,1:30,2:58,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
4587,3/13/2023,3:00,3:57,He3,GEN4a,86.185,1,1,74.07,0.55,9.82,8.448
5044,9/16/2023,3:45,4:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5045,9/16/2023,4:15,4:35,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5046,9/16/2023,4:38,5:14,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5047,9/16/2023,5:31,,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5048,9/16/2023,6:36,8:36,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5049,9/16/2023,8:44,8:57,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5053,9/16/2023,10:08,10:54,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5054,9/16/2023,10:57,11:29,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5086,9/16/2023,18:21,18:47,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5090,9/16/2023,19:02,20:25,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5091,9/16/2023,20:25,22:33,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5093,9/16/2023,22:43,0:33,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5094,9/17/2023,0:34,1:23,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5095,9/17/2023,1:28,3:32,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5096,9/17/2023,3:40,3:44,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5099,9/17/2023,3:59,4:40,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5100,9/17/2023,4:41,5:23,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5101,9/17/0223,5:30,5:56,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5102,9/17/0223,6:05,7:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5103,9/17/0223,7:06,8:20,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5104,9/17/2023,8:22,9:23,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5105,9/17/2023,9:29,9:51,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5106,9/17/2023,9:57,10:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5107,9/17/2023,11:07,12:27,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5108,9/17/2023,12:30,14:16,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5109,9/17/2023,14:19,14:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5110,9/17/2023,14:43,15:54,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5112,9/17/2023,16:02,17:01,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5113,9/17/2023,17:26,18:48,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5114,9/17/2023,18:49,20:05,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5115,9/17/2023,20:12,21:25,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5116,9/17/2023,21:26,22:44,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5120,9/17/2023,23:58,0:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5121,9/18/2023,0:24,1:54,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5122,9/18/2023,2:03,3:01,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5124,9/18/2023,3:09,4:15,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5126,9/18/2023,4:22,5:24,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5127,9/18/2023,5:32,6:50,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5129,9/18/2023,6:59,,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5135,9/18/2023,7:56,8:28,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5140,9/18/2023,13:06,13:33,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5142,9/18/2023,13:48,14:04,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5143,9/18/2023,14:06,14:52,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5145,9/18/2023,16:07,17:33,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5146,9/18/2023,17:36,18:36,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5147,9/18/2023,22:12,23:13,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5148,9/18/2023,23:16,0:14,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5152,9/19/2019,1:05,2:29,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5153,9/19/2019,2:30,4:03,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5154,9/19/2019,4:07,5:47,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5155,9/19/2019,5:49,6:05,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5156,9/19/2019,6:05,7:09,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5164,9/19/2023,9:51,11:16,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5165,9/19/2023,11:23,12:20,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5167,9/19/2023,12:29,13:29,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5176,9/19/2023,15:29,16:55,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5183,9/19/2023,17:39,18:55,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5185,9/19/2023,19:06,20:31,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5186,9/19/2023,20:34,22:09,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5187,9/19/2023,22:14,22:27,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5188,9/19/2023,22:36,22:57,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5301,9/21/2023,6:59,8:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5302,9/21/2023,8:03,8:58,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5303,9/21/2023,9:45,10:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5315,9/21/2023,11:53,12:53,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5316,9/21/2023,12:56,13:41,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5317,9/21/2023,13:47,14:15,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5318,9/21/2023,14:24,15:27,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5320,9/21/2023,15:35,16:43,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5321,9/21/2023,16:53,17:33,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5322,9/21/2023,17:48,18:48,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5323,9/21/2023,18:52,19:58,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5324,9/21/2023,20:00,21:01,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5364,9/25/2023,6:44,7:35,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5378,9/25/2023,19:57,20:56,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5379,9/25/2023,20:57,21:50,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5380,9/25/2023,22:04,23:16,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5385,9/25/2023,23:52,0:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5386,9/25/2023,0:45,1:37,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5387,9/25/2023,1:45,2:18,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5388,9/25/2023,2:42,3:18,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5406,9/27/2023,2:00,3:03,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5407,9/27/2023,3:10,3:26,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5408,9/27/2023,3:29,4:28,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5409,9/27/2023,4:30,5:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5411,9/27/2023,5:43,6:03,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5412,9/27/2023,6:28,7:13,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5414,9/27/2023,7:30,8:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5416,9/27/2023,8:16,9:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5461,10/1/2023,9:38,10:17,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5462,10/1/2023,10:20,11:22,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5463,10/1/2023,11:29,12:27,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5464,10/1/2023,12:29,13:23,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5465,10/1/2023,13:25,13:47,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5466,10/1/2023,14:03,14:53,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5467,10/1/2023,14:57,15:36,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5468,10/1/2023,15:42,17:00,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5469,10/1/2023,17:04,18:39,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5470,10/1/2023,18:41,19:57,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5471,10/1/2023,20:01,20:55,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5472,10/1/2023,20:58,22:33,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5476,10/1/2023,22:53,0:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5477,10/2/2023,0:06,1:06,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5478,10/2/2023,1:08,1:32,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5479,10/2/2023,2:03,2:20,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5480,10/2/2023,2:22,3:22,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5481,10/2/2023,3:23,4:22,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5482,10/2/2023,4:24,4:36,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5483,10/2/2023,5:05,6:08,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5484,10/2/2023,6:10,7:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5485,10/2/2023,7:11,7:50,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5486,10/2/2023,7:58,8:42,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5494,10/2/2023,23:50,0:50,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5495,10/3/2023,0:54,1:53,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5496,10/3/2023,1:57,2:33,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5497,10/3/2023,2:38,2:50,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5499,10/3/2023,2:58,3:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5501,10/3/2023,3:45,4:14,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5502,10/3/2023,4:28,5:29,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5503,10/3/2023,5:36,6:36,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5504,10/3/2023,6:38,7:38,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5505,10/3/2023,7:40,8:31,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5506,10/3/2023,8:55,10:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5507,10/3/2023,10:06,11:45,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5508,10/3/2023,12:01,13:23,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5511,10/3/2023,14:18,15:28,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5512,10/3/2023,15:30,16:51,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5513,10/3/2023,19:04,20:55,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5514,10/3/2023,20:58,21:57,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5515,10/3/2023,22:05,23:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5517,10/3/2023,23:27,23:54,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5518,10/4/2023,0:20,1:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5519,10/4/2023,1:14,2:08,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5523,10/4/2023,5:27,6:40,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5524,10/4/2023,6:44,7:44,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5525,10/4/2023,7:45,8:44,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5526,10/4/2023,8:46,9:40,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5527,10/4/2023,9:59,11:00,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5529,10/4/2023,11:22,12:21,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5531,10/4/2023,12:55,13:55,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5532,10/4/2023,14:03,14:26,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5533,10/4/2023,14:28,14:41,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5537,10/4/2023,22:08,23:04,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5538,10/4/2023,23:07,0:15,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5539,10/5/2023,0:20,1:23,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5541,10/5/2023,1:35,2:35,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5543,10/5/2023,2:45,3:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5544,10/5/2023,3:36,4:36,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5545,10/5/2023,4:38,5:03,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5548,10/5/2023,6:03,7:03,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5549,10/5/2032,7:05,7:12,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5550,10/5/2023,7:20,8:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5571,10/5/2023,22:52,23:18,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5572,10/5/2023,23:22,0:22,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5573,10/6/2023,0:34,1:29,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5574,10/6/2023,2:04,3:04,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5575,10/6/2023,3:07,3:50,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5576,10/6/2023,3:54,4:54,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5577,10/6/2023,4:55,5:55,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5578,10/6/2023,5:56,6:51,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5579,10/6/2023,6:57,7:58,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5580,10/6/2023,8:00,8:34,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5581,10/6/2023,9:02,9:15,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5582,10/6/2023,9:27,9:57,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5583,10/6/2023,12:46,13:04,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5584,10/6/2023,13:19,14:19,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5586,10/6/2023,14:58,16:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5589,10/6/2023,18:18,18:42,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5592,10/6/2023,19:04,19:45,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5593,10/6/2023,19:51,20:21,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5596,10/6/2023,20:38,21:31,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5597,10/6/2023,21:24,22:09,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5598,10/6/2023,22:23,23:21,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5599,10/6/2023,23:22,0:22,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5600,10/7/2023,0:31,1:43,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5601,10/7/2023,1:46,2:07,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5602,10/7/2023,2:11,3:12,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5603,10/7/2023,3:27,4:12,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5604,10/7/2023,4:19,5:16,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5605,10/7/2023,7:59,8:31,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5606,10/7/2023,8:40,9:34,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5608,10/7/2023,9:44,10:50,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5609,10/7/2023,11:01,12:01,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5611,10/7/2023,12:04,13:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
